zpid,street_address,city,zipcode,county,neighborhoodregion,listingurl,home_type,home_status,latitude,longitude,isincomerestricted,isundisclosedaddress,rentzestimate,gougingrule,tenpercentbaseprice,basepricedate,fair_market_rent,priceceiling,emergencypeakprice,peakpricedate,peakpriceincrease,currentprice,wasevergouged,peak_price_relative_to_fmr,current_price_relative_to_fmr
442643974,8410 S Figueroa St APT 17,Los Angeles,90003,Los Angeles County,South Los Angeles,https://www.zillow.com/homedetails/442643974_zpid/,Apartment,FOR_RENT,33.962864,-118.28249,,FALSE,,tenpercent,2407,45646,2290,2647.7,2699,45714,0.121312838,2699,TRUE,1.17860262,1.17860262
20783755,620 N Cherokee Ave,Los Angeles,90004,Los Angeles County,Mid Wilshire,https://www.zillow.com/homedetails/20783755_zpid/,SingleFamily,FOR_RENT,34.082607,-118.33489,,FALSE,8508,fmr,0,,3730,5968,11995,45672,0,11995,TRUE,3.215817694,3.215817694
2079109683,627 N Rossmore Ave #116,Los Angeles,90004,Los Angeles County,Mid Wilshire,https://www.zillow.com/homedetails/2079109683_zpid/,Apartment,FOR_RENT,34.082596,-118.32718,,FALSE,3452,tenpercent,2945,44672,2650,3239.5,3250,45672,0.103565365,3250,TRUE,1.226415094,1.226415094
444472878,640 S Bronson Ave #107,Los Angeles,90005,Los Angeles County,Koreatown,https://www.zillow.com/homedetails/444472878_zpid/,Apartment,FOR_RENT,34.061687,-118.31795,,FALSE,,fmr,0,,2740,4384,6800,45673,0,6800,TRUE,2.481751825,2.481751825
448144176,903 W Duarte Rd #A,Arcadia,91007,Los Angeles County,,https://www.zillow.com/homedetails/448144176_zpid/,Condo,FOR_RENT,34.12528,-118.06124,,FALSE,,fmr,0,,3490,5584,6000,45723,0,6000,TRUE,1.719197708,1.719197708
2089523610,722 S Manhattan Pl APT 202,Los Angeles,90005,Los Angeles County,Hollywood,https://www.zillow.com/homedetails/2089523610_zpid/,Apartment,FOR_RENT,34.08423,-118.30998,,FALSE,2209,tenpercent,1795,45645,2170,1974.5,1995,45668,0.111420613,1995,TRUE,0.919354839,0.919354839
441567237,720 Crenshaw Blvd #2,Los Angeles,90005,Los Angeles County,Koreatown,https://www.zillow.com/homedetails/441567237_zpid/,Apartment,FOR_RENT,34.060078,-118.319626,,FALSE,,tenpercent,1795,45662,2170,1974.5,2050,45664,0.142061281,2050,TRUE,0.944700461,0.944700461
20518335,818 N Doheny Dr APT 808,West Hollywood,90069,Los Angeles County,Norma Triangle,https://www.zillow.com/homedetails/20518335_zpid/,Condo,FOR_RENT,34.085377,-118.38919,,FALSE,7281,fmr,0,,3660,5856,9350,45683,0,9350,TRUE,2.554644809,2.554644809
2080570729,918 S Oxford Ave #1-217,Los Angeles,90006,Los Angeles County,Koreatown,https://www.zillow.com/homedetails/2080570729_zpid/,Apartment,FOR_RENT,34.05514,-118.30745,,FALSE,1981,tenpercent,1907,45655,1810,2097.7,2107,45668,0.10487677,2107,TRUE,1.164088398,1.164088398
443874498,1216 Arapahoe St,Los Angeles,90006,Los Angeles County,Koreatown,https://www.zillow.com/homedetails/443874498_zpid/,SingleFamily,FOR_RENT,34.048626,-118.28535,,FALSE,,fmr,0,,4698,7516.8,8600,45669,0,8600,TRUE,1.830566198,1.830566198
2054945200,1155 W 36th Pl #2,Los Angeles,90007,Los Angeles County,South Los Angeles,https://www.zillow.com/homedetails/2054945200_zpid/,Apartment,FOR_RENT,34.02238,-118.293335,,FALSE,7388,tenpercent,1788,45618,4212,1966.8,10725,45665,4.998322148,10725,TRUE,2.546296296,2.546296296
344002738,1137 W 37th Dr #F254808E6,Los Angeles,90007,Los Angeles County,South Los Angeles,https://www.zillow.com/homedetails/344002738_zpid/,Apartment,FOR_RENT,34.019135,-118.29281,,FALSE,2448,tenpercent,1575,45591,2290,1732.5,3200,45666,1.031746032,3200,TRUE,1.397379913,1.397379913
20513588,357 S La Peer Dr,Beverly Hills,90211,Los Angeles County,Southeast Doheny,https://www.zillow.com/homedetails/20513588_zpid/,SingleFamily,FOR_RENT,34.060085,-118.38697,,FALSE,8160,fmr,0,,4600,7360,10500,45684,0,10500,TRUE,2.282608696,2.282608696
443989533,1139 W 27th St #5B-4BA-1200SQFT,Los Angeles,90007,Los Angeles County,University Park,https://www.zillow.com/homedetails/443989533_zpid/,Apartment,FOR_RENT,34.030563,-118.28554,,FALSE,,fmr,0,,3726,5961.6,8749,45670,0,8749,TRUE,2.348094471,2.348094471
444006371,1245 W 37th Dr #3B-3BA-1363SQFT,Los Angeles,90007,Los Angeles County,South Los Angeles,https://www.zillow.com/homedetails/444006371_zpid/,Apartment,FOR_RENT,34.01914,-118.29583,,FALSE,,fmr,0,,2940,4704,4974,45671,0,4974,TRUE,1.691836735,1.691836735
439660429,1714 E San Luis St #F,Compton,90221,Los Angeles County,,https://www.zillow.com/homedetails/439660429_zpid/,Apartment,FOR_RENT,33.89676,-118.20414,,FALSE,,tenpercent,1895,45548,1810,2084.5,2099,45682,0.107651715,1629,TRUE,1.159668508,0.9
443610231,6300 Green Valley Cir #9102,Culver City,90230,Los Angeles County,Fox Hills,https://www.zillow.com/homedetails/443610231_zpid/,Apartment,FOR_RENT,33.980755,-118.38489,,FALSE,,tenpercent,2763,45653,3360,3039.3,3055,45683,0.105682229,3055,TRUE,0.90922619,0.90922619
333364295,108 W 2nd St APT 207,Los Angeles,90012,Los Angeles County,Downtown,https://www.zillow.com/homedetails/333364295_zpid/,Condo,FOR_RENT,34.051006,-118.24502,,FALSE,3021,fmr,0,,1870,2992,2996,45671,0,2996,TRUE,1.602139037,1.602139037
443965561,1115 W Sunset Blvd APT 612,Los Angeles,90012,Los Angeles County,Echo Park,https://www.zillow.com/homedetails/443965561_zpid/,Apartment,FOR_RENT,34.066807,-118.24955,,FALSE,,fmr,0,,2100,3360,3550,45670,0,3550,TRUE,1.69047619,1.69047619
2069068867,430 S Broadway APT 409,Los Angeles,90013,Los Angeles County,Downtown,https://www.zillow.com/homedetails/2069068867_zpid/,Apartment,FOR_RENT,34.04867,-118.24995,,FALSE,2251,tenpercent,1840,45423,2310,2024,2230,45671,0.211956522,2230,TRUE,0.965367965,0.965367965
119679351,900 W Olympic Blvd UNIT 46E,Los Angeles,90015,Los Angeles County,Downtown,https://www.zillow.com/homedetails/119679351_zpid/,Condo,FOR_RENT,34.04477,-118.26596,,FALSE,4057,fmr,0,,5010,8016,15000,45670,0,15000,TRUE,2.994011976,2.994011976
336331625,8417 Tweedy Ln,Downey,90240,Los Angeles County,,https://www.zillow.com/homedetails/336331625_zpid/,SingleFamily,FOR_RENT,33.969685,-118.118744,,FALSE,4339,tenpercent,7500,45654,3870,8250,12000,45666,0.6,8250,TRUE,3.100775194,2.131782946
2119099692,1050 Gaviota Ave APT 10,Long Beach,90813,Los Angeles County,Hellman,https://www.zillow.com/homedetails/2119099692_zpid/,Apartment,FOR_RENT,33.77994,-118.17058,,FALSE,2415,tenpercent,2095,45255,2940,2304.5,2395,45706,0.143198091,2395,TRUE,0.81462585,0.81462585
91772499,5321 Ocean UNIT 106,Hawthorne,90250,Los Angeles County,,https://www.zillow.com/homedetails/91772499_zpid/,Townhouse,FOR_RENT,33.91598,-118.3737,,FALSE,5404,fmr,0,,2970,4752,7500,45683,0,7500,TRUE,2.525252525,2.525252525
89134478,1155 S Grand Ave APT 419,Los Angeles,90015,Los Angeles County,Downtown,https://www.zillow.com/homedetails/89134478_zpid/,Apartment,FOR_RENT,34.040802,-118.26319,,FALSE,4530,tenpercent,4999,45518,5010,5498.9,5500,45665,0.100220044,5499,TRUE,1.097804391,1.09760479
21234829,1504 E 16th St,Long Beach,90813,Los Angeles County,Poly High District,https://www.zillow.com/homedetails/21234829_zpid/,SingleFamily,FOR_RENT,33.78706,-118.173004,,FALSE,2166,fmr,0,,1810,2896,2995,45688,0,2900,TRUE,1.654696133,1.602209945
442141427,2612 1/2 S Harcourt Ave #0,Los Angeles,90016,Los Angeles County,West Adams,https://www.zillow.com/homedetails/442141427_zpid/,Apartment,FOR_RENT,34.0321,-118.34605,,FALSE,,tenpercent,1999,45646,1890,2198.9,2400,45672,0.2006003,2400,TRUE,1.26984127,1.26984127
20556630,7004 Birdview Ave,Malibu,90265,Los Angeles County,Point Dume,https://www.zillow.com/homedetails/20556630_zpid/,SingleFamily,FOR_RENT,34.01097,-118.81423,,FALSE,3712,fmr,0,,3130,5008,5250,45684,0,5250,TRUE,1.677316294,1.677316294
67420686,801 S Grand Ave APT 2010,Los Angeles,90017,Los Angeles County,Downtown,https://www.zillow.com/homedetails/67420686_zpid/,Condo,FOR_RENT,34.04554,-118.258766,,FALSE,5827,tenpercent,5500,45570,3570,6050,8500,45671,0.545454545,8500,TRUE,2.380952381,2.380952381
443990499,1557 S Orange Grove Ave #403,Los Angeles,90019,Los Angeles County,Mid City,https://www.zillow.com/homedetails/443990499_zpid/,Apartment,FOR_RENT,34.047897,-118.36674,,FALSE,,fmr,0,,2540,4064,4875,45670,0,4875,TRUE,1.919291339,1.919291339
20542536,17350 W Sunset Blvd APT 701,Pacific Palisades,90272,Los Angeles County,Pacific Palisades,https://www.zillow.com/homedetails/20542536_zpid/,Apartment,FOR_RENT,34.039703,-118.553,,FALSE,8173,fmr,0,,5010,8016,9460,45683,0,9460,TRUE,1.888223553,1.888223553
63090220,2419 Grant Ave #A,Redondo Beach,90278,Los Angeles County,,https://www.zillow.com/homedetails/63090220_zpid/,Townhouse,FOR_RENT,33.86935,-118.366875,,FALSE,4634,fmr,0,,3980,6368,7000,45683,0,7000,TRUE,1.75879397,1.75879397
2055509473,1179 S Highland Ave #1179,Los Angeles,90019,Los Angeles County,Mid City,https://www.zillow.com/homedetails/2055509473_zpid/,Townhouse,FOR_RENT,34.053524,-118.341736,,FALSE,4120,fmr,0,,2540,4064,4350,45671,0,4350,TRUE,1.712598425,1.712598425
20606533,1128 S Hudson Ave,Los Angeles,90019,Los Angeles County,Mid City,https://www.zillow.com/homedetails/20606533_zpid/,SingleFamily,FOR_RENT,34.054016,-118.33581,,FALSE,4425,fmr,0,,3230,5168,5800,45668,0,5800,TRUE,1.795665635,1.795665635
20607459,1179 S Highland Ave,Los Angeles,90019,Los Angeles County,Mid City,https://www.zillow.com/homedetails/20607459_zpid/,Townhouse,FOR_RENT,34.05352,-118.34172,,FALSE,4417,fmr,0,,2540,4064,4350,45672,0,4350,TRUE,1.712598425,1.712598425
20385833,7936 W 79th St,Playa Del Rey,90293,Los Angeles County,Playa Del Rey,https://www.zillow.com/homedetails/20385833_zpid/,SingleFamily,FOR_RENT,33.961864,-118.4357,,FALSE,6930,fmr,0,,5330,8528,15000,45683,0,15000,TRUE,2.814258912,2.814258912
82880603,1855 Industrial St APT 418,Los Angeles,90021,Los Angeles County,Central City East,https://www.zillow.com/homedetails/82880603_zpid/,Condo,FOR_RENT,34.036015,-118.2331,,FALSE,4189,fmr,0,,1840,2944,4995,45669,0,4995,TRUE,2.714673913,2.714673913
20635360,1129 La Puerta St,Los Angeles,90023,Los Angeles County,Boyle Heights,https://www.zillow.com/homedetails/20635360_zpid/,SingleFamily,FOR_RENT,34.019154,-118.19363,,FALSE,3422,tenpercent,3500,45621,2940,3850,4000,45669,0.142857143,3775,TRUE,1.360544218,1.284013605
2054099526,10376-10386 Holman Ave,Los Angeles,90024,Los Angeles County,Westwood,https://www.zillow.com/homedetails/2054099526_zpid/,Apartment,FOR_RENT,34.05957,-118.424614,,FALSE,3154,tenpercent,2695,45315,3820,2964.5,2995,45664,0.111317254,2995,TRUE,0.784031414,0.784031414
2056073556,2226 Conquista Ave #A,Long Beach,90815,Los Angeles County,Los Altos,https://www.zillow.com/homedetails/2056073556_zpid/,Apartment,FOR_RENT,33.79682,-118.108894,,FALSE,3700,tenpercent,4400,45309,4180,4840,5695,45706,0.294318182,5695,TRUE,1.362440191,1.362440191
20526675,10551 Wilshire Blvd APT 1704,Los Angeles,90024,Los Angeles County,Westwood,https://www.zillow.com/homedetails/20526675_zpid/,Condo,FOR_RENT,34.062756,-118.4333,,FALSE,6946,fmr,0,,3820,6112,7700,45671,0,7700,TRUE,2.015706806,2.015706806
20526001,865 Warner Ave,Los Angeles,90024,Los Angeles County,Westwood,https://www.zillow.com/homedetails/20526001_zpid/,SingleFamily,FOR_RENT,34.065422,-118.4336,,FALSE,17594,fmr,0,,6187,9899.2,29000,45671,0,29000,TRUE,4.687247454,4.687247454
2080755749,1311 S Beverly Glen Blvd,Los Angeles,90024,Los Angeles County,Westwood,https://www.zillow.com/homedetails/2080755749_zpid/,Townhouse,FOR_RENT,34.06363,-118.42748,,FALSE,5247,fmr,0,,3820,6112,6500,45668,0,6500,TRUE,1.701570681,1.701570681
444057720,10390 Wilshire Blvd APT 1405,Los Angeles,90024,Los Angeles County,Westwood,https://www.zillow.com/homedetails/444057720_zpid/,Apartment,FOR_RENT,34.06653,-118.428154,,FALSE,,fmr,0,,3820,6112,7595,45671,0,7595,TRUE,1.988219895,1.988219895
51582844,10982 Roebling Ave APT 565,Los Angeles,90024,Los Angeles County,Westwood,https://www.zillow.com/homedetails/51582844_zpid/,Condo,FOR_RENT,34.064583,-118.449135,,FALSE,3980,tenpercent,3900,45630,3820,4290,4900,45668,0.256410256,4900,TRUE,1.282722513,1.282722513
21422258,12024 S Circle Dr,Whittier,90601,Los Angeles County,,https://www.zillow.com/homedetails/21422258_zpid/,SingleFamily,FOR_RENT,33.99774,-118.04828,,FALSE,6403,fmr,0,,3956,6329.6,13000,45683,0,13000,TRUE,3.286147624,3.286147624
20826513,1134 Graynold Ave,Glendale,91202,Los Angeles County,Glenwood,https://www.zillow.com/homedetails/20826513_zpid/,SingleFamily,FOR_RENT,34.163906,-118.2773,,FALSE,5635,fmr,0,,3860,6176,6500,45678,0,6500,TRUE,1.683937824,1.683937824
20701716,555 Sierra Madre Blvd,San Marino,91108,Los Angeles County,Poet's Quarter,https://www.zillow.com/homedetails/20701716_zpid/,SingleFamily,FOR_RENT,34.136745,-118.102036,,FALSE,7277,fmr,0,,4070,6512,8500,45679,0,8500,TRUE,2.088452088,2.088452088
20758877,4128 Aguilar Way,Los Angeles,90065,Los Angeles County,Glassell Park,https://www.zillow.com/homedetails/20758877_zpid/,SingleFamily,FOR_RENT,34.12555,-118.233864,,FALSE,4569,fmr,0,,3050,4880,6900,45716,0,6900,TRUE,2.262295082,2.262295082
21576620,306 N Madison Ave,Monrovia,91016,Los Angeles County,,https://www.zillow.com/homedetails/21576620_zpid/,SingleFamily,FOR_RENT,34.156174,-118.01859,,FALSE,3656,fmr,0,,3350,5360,6550,45706,0,6550,TRUE,1.955223881,1.955223881
422729027,1625-35 Stoner Ave #35-12,Los Angeles,90025,Los Angeles County,Sawtelle,https://www.zillow.com/homedetails/422729027_zpid/,Apartment,FOR_RENT,34.042343,-118.456276,,FALSE,,tenpercent,1595,45513,2740,1754.5,1995,45672,0.250783699,1995,TRUE,0.72810219,0.72810219
20744469,1410 Coronado Ter,Los Angeles,90026,Los Angeles County,Silver Lake,https://www.zillow.com/homedetails/20744469_zpid/,SingleFamily,FOR_RENT,34.082577,-118.26538,,FALSE,6392,fmr,0,,3490,5584,22000,45670,0,22000,TRUE,6.303724928,6.303724928
20740549,1412 Sutherland St,Los Angeles,90026,Los Angeles County,Echo Park,https://www.zillow.com/homedetails/20740549_zpid/,Townhouse,FOR_RENT,34.07695,-118.251945,,FALSE,2571,fmr,0,,1970,3152,3600,45672,0,3600,TRUE,1.827411168,1.827411168
20742169,1846 N Alvarado St,Los Angeles,90026,Los Angeles County,Echo Park,https://www.zillow.com/homedetails/20742169_zpid/,Townhouse,FOR_RENT,34.08766,-118.25682,,FALSE,4924,tenpercent,4495,45646,3150,4944.5,4995,45665,0.111234705,4900,TRUE,1.585714286,1.555555556
2060690745,1748 N Kenmore Ave #4,Los Angeles,90027,Los Angeles County,Los Feliz,https://www.zillow.com/homedetails/2060690745_zpid/,Apartment,FOR_RENT,34.103226,-118.29694,,FALSE,2118,tenpercent,1995,44882,2360,2194.5,2450,45665,0.228070175,2450,TRUE,1.038135593,1.038135593
20437190,3839 Marcasel Ave,Los Angeles,90066,Los Angeles County,Mar Vista,https://www.zillow.com/homedetails/20437190_zpid/,SingleFamily,FOR_RENT,34.005566,-118.427536,,FALSE,5649,fmr,0,,4410,7056,12500,45716,0,12500,TRUE,2.83446712,2.83446712
20808595,2271 N Hobart Blvd,Los Angeles,90027,Los Angeles County,Hollywood Hills,https://www.zillow.com/homedetails/20808595_zpid/,SingleFamily,FOR_RENT,34.112988,-118.30641,,FALSE,14253,fmr,0,,4200,6720,24995,45666,0,24995,TRUE,5.951190476,5.951190476
21215596,(Undisclosed Address),Long Beach,90803,Los Angeles County,Naples,https://www.zillow.com/homedetails/21215596_zpid/,Apartment,FOR_RENT,,,,TRUE,4192,tenpercent,8000,45595,3340,8800,9000,45665,0.125,8500,TRUE,2.694610778,2.54491018
2081067940,1550 N El Centro Ave APT 1903,Los Angeles,90028,Los Angeles County,Hollywood,https://www.zillow.com/homedetails/2081067940_zpid/,Apartment,FOR_RENT,34.099964,-118.32349,,FALSE,2764,fmr,0,,2170,3472,4155,45671,0,4060,TRUE,1.914746544,1.870967742
447602798,17049 Parthenia St,Northridge,91325,Los Angeles County,Northridge,https://www.zillow.com/homedetails/447602798_zpid/,SingleFamily,FOR_RENT,34.228508,-118.50433,,FALSE,,fmr,0,,2690,4304,4950,45709,0,4950,TRUE,1.840148699,1.840148699
20888258,29 E Newman Ave,Arcadia,91006,Los Angeles County,,https://www.zillow.com/homedetails/20888258_zpid/,SingleFamily,FOR_RENT,34.14666,-118.030136,,FALSE,1355,tenpercent,1295,45506,3580,1424.5,3950,45684,2.05019305,3950,TRUE,1.103351955,1.103351955
20098187,9520 Amoret Dr,Tujunga,91042,Los Angeles County,Tujunga,https://www.zillow.com/homedetails/20098187_zpid/,SingleFamily,FOR_RENT,34.243114,-118.2896,,FALSE,5168,fmr,0,,3440,5504,7500,45684,0,7500,TRUE,2.180232558,2.180232558
444386487,1266 N Serrano Ave #1B-1BA-650SQFT,Los Angeles,90029,Los Angeles County,Hollywood,https://www.zillow.com/homedetails/444386487_zpid/,Apartment,FOR_RENT,34.094585,-118.30667,,FALSE,,fmr,0,,1970,3152,3500,45672,0,3500,TRUE,1.776649746,1.776649746
333364812,200 N San Fernando Rd APT 514,Los Angeles,90031,Los Angeles County,Lincoln Heights,https://www.zillow.com/homedetails/333364812_zpid/,Condo,FOR_RENT,34.076912,-118.222015,,FALSE,4218,fmr,0,,2290,3664,6000,45671,0,6000,TRUE,2.620087336,2.620087336
400810019,25 S Oak Knoll Ave #2B-2BA-1043SQFT,Pasadena,91101,Los Angeles County,South,https://www.zillow.com/homedetails/400810019_zpid/,Apartment,FOR_RENT,34.14533,-118.13539,,FALSE,,tenpercent,3684,45661,3410,4052.4,4543,45690,0.233170467,4115,TRUE,1.332258065,1.206744868
20459737,3331 Tilden Ave,Los Angeles,90034,Los Angeles County,Palms,https://www.zillow.com/homedetails/20459737_zpid/,SingleFamily,FOR_RENT,34.022713,-118.42212,,FALSE,7433,fmr,0,,4400,7040,9400,45668,0,9400,TRUE,2.136363636,2.136363636
2055469374,3550-56 Jasmine Ave #50-9,Los Angeles,90034,Los Angeles County,Palms,https://www.zillow.com/homedetails/2055469374_zpid/,Apartment,FOR_RENT,34.02666,-118.4053,,FALSE,2156,tenpercent,1695,45591,2210,1864.5,1895,45672,0.1179941,1895,TRUE,0.857466063,0.857466063
20598718,1948 S Point View St,Los Angeles,90034,Los Angeles County,Crestview,https://www.zillow.com/homedetails/20598718_zpid/,SingleFamily,FOR_RENT,34.0405,-118.37324,,FALSE,10950,tenpercent,14526,45519,5060,15978.6,21226,45685,0.461241911,21226,TRUE,4.19486166,4.19486166
2062666383,313 W California Ave #220A,Glendale,91203,Los Angeles County,Vineyard,https://www.zillow.com/homedetails/2062666383_zpid/,Apartment,FOR_RENT,34.150013,-118.25836,,FALSE,3018,tenpercent,2402,45500,2320,2642.2,2939,45683,0.223563697,2939,TRUE,1.266810345,1.266810345
2128304469,2025 S Sherbourne Dr,Los Angeles,90034,Los Angeles County,Crestview,https://www.zillow.com/homedetails/2128304469_zpid/,Apartment,FOR_RENT,34.04067,-118.38298,,FALSE,2429,tenpercent,2750,45645,3120,3025,3200,45667,0.163636364,3200,TRUE,1.025641026,1.025641026
2111037069,3600 Bagley Ave APT 311,Los Angeles,90034,Los Angeles County,Palms,https://www.zillow.com/homedetails/2111037069_zpid/,Apartment,FOR_RENT,34.02829,-118.396736,,FALSE,3170,tenpercent,3500,45422,3120,3850,4500,45691,0.285714286,3699,TRUE,1.442307692,1.185576923
443801052,3759 S Canfield Ave #204A,Los Angeles,90034,Los Angeles County,Palms,https://www.zillow.com/homedetails/443801052_zpid/,Apartment,FOR_RENT,34.02662,-118.39505,,FALSE,,tenpercent,1910,45512,2210,2101,2150,45667,0.12565445,2150,TRUE,0.972850679,0.972850679
443006822,1973 S Bedford St #6203,Los Angeles,90034,Los Angeles County,Crestview,https://www.zillow.com/homedetails/443006822_zpid/,Apartment,FOR_RENT,34.041836,-118.38389,,FALSE,,tenpercent,2525,45624,3120,2777.5,3150,45669,0.247524752,2775,TRUE,1.009615385,0.889423077
443336368,9128 National Blvd #12001,Los Angeles,90034,Los Angeles County,Beverlywood,https://www.zillow.com/homedetails/443336368_zpid/,Apartment,FOR_RENT,34.030994,-118.39307,,FALSE,,tenpercent,2495,45661,3120,2744.5,2745,45671,0.100200401,2745,TRUE,0.879807692,0.879807692
446401267,449 W Garfield Ave #453,Glendale,91204,Los Angeles County,Pacific Edison,https://www.zillow.com/homedetails/446401267_zpid/,Apartment,FOR_RENT,34.135662,-118.263,,FALSE,,fmr,0,,2820,4512,5400,45684,0,5400,TRUE,1.914893617,1.914893617
2076782832,200 E Broadway #1-228,Glendale,91205,Los Angeles County,City Center,https://www.zillow.com/homedetails/2076782832_zpid/,Apartment,FOR_RENT,34.14585,-118.2535,,FALSE,3793,tenpercent,3333,45476,2750,3666.3,3953,45683,0.186018602,3953,TRUE,1.437454545,1.437454545
20609573,1049 S Hayworth Ave,Los Angeles,90035,Los Angeles County,South Carthay,https://www.zillow.com/homedetails/20609573_zpid/,SingleFamily,FOR_RENT,34.05695,-118.365814,,FALSE,5643,fmr,0,,4270,6832,8500,45673,0,8500,TRUE,1.990632319,1.990632319
19865658,23632 Blythe St,Canoga Park,91304,Los Angeles County,West Hills,https://www.zillow.com/homedetails/19865658_zpid/,SingleFamily,FOR_RENT,34.213875,-118.641884,,FALSE,6662,fmr,0,,3710,5936,13000,45684,0,13000,TRUE,3.504043127,3.504043127
2108655700,1016 S Wooster St APT 8,Los Angeles,90035,Los Angeles County,Pico-Robertson,https://www.zillow.com/homedetails/2108655700_zpid/,Apartment,FOR_RENT,34.058777,-118.38213,,FALSE,3271,tenpercent,2774,45650,3360,3051.4,3504,45675,0.263157895,2920,TRUE,1.042857143,0.869047619
